scrape_date,scrape_timestamp,dining_hall,campus,meal_period,item_name,serving_size,source_url,nutrition_link,calories_kcal,total_fat_g,sat_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,fiber_g,sugar_g,protein_g,is_vegetarian,is_vegan,is_high_protein,is_low_calorie,is_low_sodium
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,SHREDDED CHEDDAR JACK CHEESE,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=150026*2,218.0,17.4,13.1,0.0,54.5,370.7,,0.0,0.0,13.1,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,SHREDDED LETTUCE,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130048*1,4.0,0.0,0.0,0.0,0.0,2.8,,0.3,0.6,0.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,SOUR CREAM,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=150023*1,55.0,5.6,3.3,0.2,14.7,22.7,,0.0,0.8,0.6,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,SPANISH RICE,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=163024*4,92.0,3.0,1.1,0.0,0.0,891.3,,0.7,3.7,1.4,True,True,False,True,False
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,BAKED BROWN RICE,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=163001*2,101.0,0.8,0.2,0.0,0.0,59.5,,1.0,0.2,2.2,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,CHICKEN &GOBI 65,6 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=111061*6,190.0,8.8,1.3,0.0,40.5,436.5,,1.7,3.3,16.9,False,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,CRISPY POTATO & PEA SAMOSA,3 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=143027*3,403.0,30.4,3.4,,0.0,750.0,,1.5,1.5,6.0,True,True,False,False,False
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,JASMINE RICE,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=163022*4,210.0,0.0,0.0,0.0,0.0,446.2,,1.3,0.0,3.9,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,TAMARIND CHUTNEY,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=705143*1,71.0,0.0,0.0,0.0,0.0,151.9,,0.0,15.2,0.0,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,VEGETABLE LO MEIN,6 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=143154*6,354.0,19.0,3.8,0.0,0.0,358.9,,3.6,3.2,8.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,ALFREDO SAUCE,4 OZL,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=157009*4,306.0,28.2,17.3,0.9,82.7,308.8,,0.2,0.2,5.5,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,CHEESE PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130298*1,176.0,5.9,2.8,0.0,13.5,283.1,,1.9,2.7,8.6,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,CHICKEN VODKA PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130356*1,218.0,8.2,4.0,0.1,31.7,288.5,,1.8,2.3,13.4,False,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,"HAND TOSSED OLIVE, MUSHROOM, ROAST RED PEPPER PIZZA",1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130328*1,181.0,6.1,2.8,0.0,13.5,365.3,,2.1,2.8,8.9,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,HAND TOSSED WHITE PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130280*1,195.0,8.3,4.5,0.1,24.0,253.5,,1.7,1.8,9.2,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,ORECCHIETTE PASTA,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=140017*4,211.0,1.3,0.3,0.0,0.0,8.2,,1.8,2.3,7.7,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,PIZZA TURKEY PEPPERONI,1 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130308*1,186.0,6.4,2.9,0.0,17.7,337.1,,1.9,2.9,9.7,False,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,PLAIN TOMATO SAUCE,4 OZL,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=157171*4,39.0,1.9,0.4,0.0,0.0,159.9,,1.1,3.4,1.1,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,TORTELLINI PRIMA AIOLI,6 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=140067*6,311.0,16.6,3.2,0.0,6.8,881.5,,3.6,2.2,7.7,True,True,False,True,False
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,GRILLED CHICKEN BREAST 4OZ,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=111241*4,142.0,4.2,0.7,0.0,80.5,124.8,,0.0,0.0,25.4,False,False,True,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,BASMATI RICE,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=600635*4,190.0,1.3,0.0,,0.0,110.8,,2.5,0.0,3.8,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,BUTTER CHICKEN WITH CREAMY TOMATO SAUCE,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=111346*4,189.0,13.6,7.7,0.5,83.5,344.9,,0.6,2.1,12.5,False,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,CHANA MASALA W/ COCONUT CURRY,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130498*4,159.0,10.1,8.1,0.0,0.0,252.3,,4.0,4.7,4.2,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,CURRY COD,6 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=170159*6,149.0,3.5,0.4,0.0,48.8,320.4,,2.0,2.0,21.7,True,True,True,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,ROASTED CAULIFLOWER WITH TURMERIC AND WARMING SPICES,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130499*4,37.0,0.5,0.1,0.0,0.0,50.1,,2.6,3.2,2.8,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,ROASTED BROCCOLI,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=129950*3,75.0,5.2,0.7,0.0,0.0,86.3,,1.9,1.4,2.5,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,"ROASTED MUSHROOM, PEPPER, AND ONION",3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=129982*3,67.0,5.1,0.7,0.0,0.0,46.0,,1.3,2.5,1.8,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,ROASTED PARSNIP PEPPERS AND CARROTS,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=129991*3,82.0,5.1,0.7,0.0,0.0,61.7,,2.2,3.2,1.0,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,ROASTED SWEET POTATOES,3 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=129983*3,117.0,4.9,0.7,0.0,0.0,85.3,,2.7,3.7,1.5,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,MONGOLIAN STATION,1 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=155041*1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,PASTA STATION,1 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=155026*1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Livingston,Livingston,Dinner,TACO BAR,1 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05/07/2026&activeMeal=Dinner&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=03&locationName=Livingston+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=155037*1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,ASSORTED BAGELS,1 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=210000*1,,,,,,,,,,,True,True,False,False,False
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,BELGIAN WAFFLES,1 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=147001*1,129.0,4.3,0.7,0.0,25.0,266.0,,0.7,4.3,2.9,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,COUNTRY STYLE GRITS,6 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=143112*6,140.0,0.2,0.0,0.0,0.0,207.1,,0.9,0.1,1.6,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,HARD BOILED EGGS,1 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=061003*1,76.0,5.0,1.7,0.0,197.2,94.0,,0.0,0.2,6.7,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,OATMEAL,6 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=143116*6,146.0,2.9,0.5,0.0,0.0,4.9,,3.9,1.0,4.9,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,SAVORY PLANT-BASED BREAKFAST PATTIES,2 EACH,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=143000*2,140.0,7.0,0.0,0.0,0.0,600.0,,2.0,0.0,12.0,True,True,False,True,False
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,SCRAMBLED EGGS,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=061002*4,141.0,9.6,3.0,0.0,392.9,125.1,,0.0,0.5,11.1,True,False,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,TATER TOTS,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=161030*4,272.0,18.1,5.1,,0.0,647.7,,2.5,0.0,2.9,True,True,False,True,False
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,TURKEY BACON,2 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=705281*2,173.0,12.7,3.8,,44.5,1036.5,,0.0,0.0,13.4,False,False,False,True,False
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,WHOLE WHEAT FRENCH TOAST,2 SLICE,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=147011*2,189.0,5.1,1.5,0.0,99.9,301.8,,3.8,7.3,8.2,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,BABY SPINACH,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130019*4,7.0,0.1,0.0,0.0,0.0,22.4,,0.6,0.1,0.8,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,BROCCOLI FLORETS,4 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130034*4,39.0,0.4,0.0,0.0,0.0,148.3,,2.9,1.9,3.2,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,CHOPPED RED & GREEN PEPPERS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130207*1,8.0,0.1,0.0,0.0,0.0,1.0,,0.5,0.9,0.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,DICED ONIONS,1 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130068*1,11.0,0.0,0.0,0.0,0.0,1.1,,0.5,1.2,0.3,True,True,False,True,True
05/07/2026,2026-05-07T18:01:57,Neilson,Cook/Douglass,Breakfast,DICED TOMATOES,2 OZ,https://menuportal23.dining.rutgers.edu/FoodPronet/pickmenu.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05/07/2026&activeMeal=Breakfast&sName=Rutgers+University+Dining,https://menuportal23.dining.rutgers.edu/FoodPronet/label.aspx?locationNum=05&locationName=Neilson+Dinning+Hall&dtdate=05%2f07%2f2026&RecNumAndPort=130239*2,15.0,0.1,0.0,,0.0,10.9,,0.3,1.9,1.0,True,True,False,True,True
